$GPGGA,024609.00,4116.83755,N,07353.03826,W,1,09,1.09,133.3,M,-34.2,M,,*6F
$GPGGA,024610.00,4116.83724,N,07353.03833,W,1,09,1.09,134.0,M,-34.2,M,,*61
$GPGGA,024611.00,4116.83724,N,07353.03817,W,1,09,1.09,134.4,M,-34.2,M,,*62
$GPGGA,024612.00,4116.83704,N,07353.03812,W,1,09,1.09,135.0,M,-34.2,M,,*63
$GPGGA,024613.00,4116.83704,N,07353.03806,W,1,09,1.09,135.1,M,-34.2,M,,*66
$GPGGA,024614.00,4116.83708,N,07353.03795,W,1,09,1.09,135.3,M,-34.2,M,,*6A
$GPGGA,024615.00,4116.83693,N,07353.03799,W,1,09,1.09,135.6,M,-34.2,M,,*61
$GPGGA,024616.00,4116.83697,N,07353.03794,W,1,09,1.09,135.8,M,-34.2,M,,*65
$GPGGA,024617.00,4116.83689,N,07353.03796,W,1,09,1.09,136.0,M,-34.2,M,,*62
$GPGGA,024618.00,4116.83679,N,07353.03788,W,1,09,1.09,136.6,M,-34.2,M,,*6B
$GPGGA,024619.00,4116.83681,N,07353.03784,W,1,09,1.09,136.7,M,-34.2,M,,*60
$GPGGA,024620.00,4116.83678,N,07353.03785,W,1,09,1.09,137.0,M,-34.2,M,,*6B
$GPGGA,024621.00,4116.83684,N,07353.03761,W,1,09,1.09,137.3,M,-34.2,M,,*60
$GPGGA,024622.00,4116.83687,N,07353.03745,W,1,09,1.09,137.7,M,-34.2,M,,*62
$GPGGA,024623.00,4116.83672,N,07353.03734,W,1,09,1.09,138.1,M,-34.2,M,,*66
$GPGGA,024624.00,4116.83672,N,07353.03720,W,1,09,1.09,138.4,M,-34.2,M,,*61
$GPGGA,024625.00,4116.83666,N,07353.03727,W,1,09,1.09,138.5,M,-34.2,M,,*63
$GPGGA,024626.00,4116.83647,N,07353.03735,W,1,09,1.09,138.7,M,-34.2,M,,*62
$GPGGA,024627.00,4116.83651,N,07353.03734,W,1,08,1.36,138.8,M,-34.2,M,,*67
$GPGGA,024628.00,4116.83641,N,07353.03743,W,1,08,1.36,138.9,M,-34.2,M,,*68
$GPGGA,024629.00,4116.83649,N,07353.03730,W,1,08,1.36,138.9,M,-34.2,M,,*65
$GPGGA,024630.00,4116.83643,N,07353.03726,W,1,08,1.36,139.1,M,-34.2,M,,*69
$GPGGA,024631.00,4116.83638,N,07353.03722,W,1,08,1.36,139.3,M,-34.2,M,,*62
$GPGGA,024632.00,4116.83615,N,07353.03718,W,1,08,1.36,139.8,M,-34.2,M,,*6C
$GPGGA,024633.00,4116.83604,N,07353.03714,W,1,08,1.36,140.0,M,-34.2,M,,*67
$GPGGA,024634.00,4116.83584,N,07353.03715,W,1,08,1.36,140.3,M,-34.2,M,,*69
$GPGGA,024635.00,4116.83572,N,07353.03717,W,1,07,1.95,140.4,M,-34.2,M,,*62
$GPGGA,024636.00,4116.83556,N,07353.03720,W,1,07,1.95,140.6,M,-34.2,M,,*61
$GPGGA,024637.00,4116.83528,N,07353.03744,W,1,08,1.36,140.5,M,-34.2,M,,*6E
$GPGGA,024638.00,4116.83503,N,07353.03761,W,1,07,1.39,140.6,M,-34.2,M,,*6C
$GPGGA,024639.00,4116.83481,N,07353.03775,W,1,07,1.39,140.7,M,-34.2,M,,*62
$GPGGA,024640.00,4116.83445,N,07353.03791,W,1,07,1.39,140.8,M,-34.2,M,,*61
$GPGGA,024641.00,4116.83429,N,07353.03817,W,1,07,1.40,140.5,M,-34.2,M,,*68
$GPGGA,024642.00,4116.83415,N,07353.03831,W,1,07,1.40,140.4,M,-34.2,M,,*61
$GPGGA,024643.00,4116.83398,N,07353.03859,W,1,07,1.40,139.9,M,-34.2,M,,*6F
$GPGGA,024644.00,4116.83377,N,07353.03876,W,1,07,1.40,139.9,M,-34.2,M,,*64
$GPGGA,024645.00,4116.83348,N,07353.03898,W,1,08,1.13,140.0,M,-34.2,M,,*67
$GPGGA,024646.00,4116.83327,N,07353.03917,W,1,08,1.13,140.0,M,-34.2,M,,*6B
$GPGGA,024647.00,4116.83308,N,07353.03943,W,1,09,1.09,139.9,M,-34.2,M,,*6B
$GPGGA,024648.00,4116.83298,N,07353.03964,W,1,09,1.09,139.8,M,-34.2,M,,*68
$GPGGA,024649.00,4116.83285,N,07353.03995,W,1,09,1.09,139.4,M,-34.2,M,,*67
$GPGGA,024650.00,4116.83276,N,07353.04015,W,1,09,1.09,139.1,M,-34.2,M,,*60
$GPGGA,024651.00,4116.83268,N,07353.04022,W,1,09,1.09,139.2,M,-34.2,M,,*69
$GPGGA,024652.00,4116.83251,N,07353.04033,W,1,09,1.09,139.2,M,-34.2,M,,*60
$GPGGA,024653.00,4116.83240,N,07353.04042,W,1,09,1.09,139.3,M,-34.2,M,,*66
$GPGGA,024654.00,4116.83235,N,07353.04052,W,1,09,1.09,139.2,M,-34.2,M,,*63
$GPGGA,024655.00,4116.83232,N,07353.04054,W,1,09,1.09,139.2,M,-34.2,M,,*63
$GPGGA,024656.00,4116.83231,N,07353.04049,W,1,09,1.09,139.4,M,-34.2,M,,*69
$GPGGA,024657.00,4116.83225,N,07353.04039,W,1,09,1.09,139.7,M,-34.2,M,,*69
$GPGGA,024658.00,4116.83217,N,07353.04034,W,1,09,1.09,140.1,M,-34.2,M,,*62
$GPGGA,024659.00,4116.83208,N,07353.04024,W,1,09,1.09,140.5,M,-34.2,M,,*68
$GPGGA,024700.00,4116.83211,N,07353.04028,W,1,09,1.09,140.4,M,-34.2,M,,*60
